Asset ID,Work Order,Route,Creation Date,Creation By,Completion Date,Completed By,Reason,Status,Activity,WoDesc,WoComments,
SIG_37795,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SIG_37797,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SIG_37798,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SIG_37799,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SIG_37800,57023,Long Lake Rd,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SIG_37955,20210616AW1,Long Lake Rd,6/18/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing warning signs and posts,,
SIG_379961,20221123MB1,Wildwood Trl,11/23/2022,Mbachman1,,,Faded,Open,Replace,Replace Road Ends and End of Road object marker signs and post.,Replace Road Ends sign. ,
SIG_379967,20221123MB2,Ormond Rd,11/23/2022,Mbachman1,,,InventoryAdj,Open,New,Remove Road Ends sign and move Natural Beauty Road sign to top of post. Install Dead End sign with arrow under street sign.,Install Dead End with arrow sign under street sign.,
SIG_380363,20221123MB1,Wildwood Trl,11/23/2022,Mbachman1,,,Faded,Open,Replace,Replace Road Ends and End of Road object marker signs and post.,Replace End of Road object marker Red sign.,
SIG_380365,20221123MB2,Woodland Trl,11/23/2022,Mbachman1,,,InventoryAdj,Open,Retire,Remove Road Ends sign and move Natural Beauty Road sign to top of post. Install Dead End sign with arrow under street sign.,Remove Road End sign and move Natural Beauty Road sign to top of post.,
SIG_382586,,Dakota Court,12/2/2022,Jboggess1,,,Required Installation,Open,New,SIGN 2 - INSTALL D3-1 "Lk Manitou Tr" (STD)(PVT) SIGN & POST,,
SIG_382587,,Dakota Court,12/2/2022,Jboggess1,,,Required Installation,Open,New,SIGN 1 - INSTALL R1-1 "STOP" (30") SIGN & POST,,
SIG_382988,,Dakota Court,12/2/2022,Jboggess1,,,Required Installation,Open,New,SIGN 2 -  INSTALL D3-1 "Dakota Ct" (STD) SIGN,,
SIG_38627,20220506DS11,Maceday Lake Road,6/3/2022,Dschimmel1,,,Reflectivity,Open,Replace,Please replace sign/post,Replace missing sign/post,
SIG_38633,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38644,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38645,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38652,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,In comparison to plaque bad condition,
SIG_38653,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38656,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38657,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,Put on other corner,
SIG_38658,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38659,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38660,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38662,WH23,Mack Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38672,WH23,Mackey Rd,6/28/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_38673,WH23,Mackey Rd,6/28/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_3971,BrentNTOR,10 Mile Rd,7/18/2023,Abates1,,,InventoryAdj,Open,Retire,,,
SIG_39963,56231,Maple Rd,2/13/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace post and " Stephenson Hwy" sign. Remove no parking,,
SIG_3999,P231002RL2,10 Mile Rd,12/1/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace stop sign and missing right turn only sign.,,
SIG_4000,P231002RL2,10 Mile Rd,12/1/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace stop sign and missing right turn only sign.,,
SIG_40613,BrentNTOR,Maybee Rd,7/18/2023,Abates1,,,InventoryAdj,Open,Retire,,,
SIG_406560,,S. Adams Rd,2/7/2023,Rlipinski1,,,,Open,New,,,
SIG_406960,,S. Adams Rd,2/7/2023,Rlipinski1,,,,Open,New,,,
SIG_40796,WH23,Mcclelland Rd,6/29/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_40847,WH23,Mc Ginnis Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_40854,WH23,Mc Ginnis Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_40872,WH23,Mc Ginnis Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,Bent,
SIG_40916,WH23,Mckail Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_40917,WH23,Mckail Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_40965,WH23,Mead Rd,8/2/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_40966,WH23,Mead Rd,8/2/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_40981,20201013,Mead Rd,10/13/2020,Jboggess,,,Reflectivity,Open,Replace,SIGN 1 - REPLACE D3-1 "Little Pine Ln" (METRO) SIGN & POST,,
SIG_40981,WH23,Mead Rd,8/2/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_411280,20230214CC1,Andersonville Rd,2/14/2023,Ccarraway1,,,Required Installation,Open,New,Andersonville Rd and Big Lake Rd Review,REFERENCE SHEET FOR SIGN SPUR PLACEMENT,
SIG_411281,20230214CC1,Andersonville Rd,2/14/2023,Ccarraway1,,,Required Installation,Open,New,Andersonville Rd and Big Lake Rd Review,,
SIG_411282,20230214CC1,Andersonville Rd,2/14/2023,Ccarraway1,,,Required Installation,Open,New,Andersonville Rd and Big Lake Rd Review,,
SIG_411283,20230214CC1,Andersonville Rd,2/14/2023,Ccarraway1,,,Required Installation,Open,New,Andersonville Rd and Big Lake Rd Review,Add to Guide Pole,
SIG_411682,20230214CC1,Big Lake Rd,2/14/2023,Ccarraway1,,,Required Installation,Open,New,Andersonville and Big Lake Rd Review,,
SIG_412592,WH23,Stanton Rd,7/6/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_41663,20230406RL1,Middlebelt Rd,4/12/2023,Rlipinski1,,,InventoryAdj,Open,Reinstall,Replace Sign relocate to Do Not Pass post,,
SIG_41883,20230209RL2,Middlebelt Rd,2/9/2023,Rlipinski1,,,Reflectivity,Open,Replace,Change Obstruction panel,,
SIG_41911,20230308RL1,Middlebelt Rd,3/8/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace with W2-2,,
SIG_41912,20230308RL1,Middlebelt Rd,3/8/2023,Rlipinski1,,,InventoryAdj,Open,Retire,Remove Speed advisory plate,,
SIG_419447,20230302CC,Cooley Lake Rd,3/1/2023,Ccarraway1,,,Required Installation,Open,New,Hidden Intersection warning sign removal project,,
SIG_419448,20230302CC,Cooley Lake Rd,3/1/2023,Ccarraway1,,,Required Installation,Open,New,Hidden Intersection warning sign removal project,,
SIG_419451,20230302CC,Cooley Lake Rd,3/1/2023,Ccarraway1,,,Required Installation,Open,New,Hidden Intersection warning sign removal project,,
SIG_419453,20230302CC,Cooley Lake Rd,3/1/2023,Ccarraway1,,,Required Installation,Open,New,Hidden Intersection warning sign removal project,,
SIG_419466,20230301MA1,Twin Sun Cir,3/1/2023,Maustermann1,,,Required Installation,Open,New,Change existing Yield sign to a Stop sign,,
SIG_421984,,Lonepine Rd,3/2/2023,Rlipinski1,,,,Open,New,,,
SIG_421985,,Lonepine Rd,3/2/2023,Rlipinski1,,,,Open,New,,,
SIG_425,WH23,Hummer Lake Rd,7/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_426138,,Middlebelt Rd,3/8/2023,Rlipinski1,,,,Open,New,,,
SIG_426538,56941,12 Mile Rd,3/8/2024,Rwilliams1,,,InventoryAdj,Open,Retire,,,
SIG_426983,,Middlebelt Rd,3/8/2023,Rlipinski1,,,,Open,New,,,
SIG_429553,,Pontiac Trail,3/14/2023,Abates1,,,,Open,New,,,
SIG_43183,WH23,Milford Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_43195,WH23,Milford Rd,6/26/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43328,WH23,Milford Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43329,WH23,Milford Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43330,WH23,Milford Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43341,WH23,Miller Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43342,WH23,Miller Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43347,WH23,Miller Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43352,WH23,Miller Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43353,WH23,Miller Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43354,WH23,Miller Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43369,WH23,Miller Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43371,WH23,Miller Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43373,WH23,Miller Rd,8/8/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43385,20170313,Miller Rd,3/13/2017,Jboggess,,,TCO,Open,Replace,SIGN 3 - REPLACE "REDUCED SPEED AHEAD 35" (SYMBOLIC) WITH "REDUCED SPEED AHEAD 30" (SYMBOLIC),,
SIG_43398,WH23,Mitchell Rd,6/30/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43399,WH23,Mitchell Rd,6/30/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43400,WH23,Mitchell Rd,6/30/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43407,WH23,Moffat Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43408,WH23,Moffat Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,bent,
SIG_43409,WH23,Moffat Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,Bent,
SIG_43410,WH23,Moffat Rd,6/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_43989,,Orchard Lake Rd,7/6/2023,Rlipinski1,,,Reflectivity,Open,Replace,,,
SIG_440886,240109RL1,Wing Lake Rd,6/23/2023,Rlipinski1,,,Required Installation,Open,New,Install new sign and post.Please notify Rachel Lipinski when installation is complete!248-672-7673,,
SIG_44378,20201006,Oakhurst Rd,11/6/2020,Mbachman,,,Required Installation,Open,New,Install Hidden Driveways sign and post.,Install Hidden Driveways sign. Pink flag.,
SIG_44383,WH23,Noble Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_44384,WH23,Noble Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_44639,WH23,Old Baldwin Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_446805,,Binbrooke Dr,4/3/2023,Rlipinski1,,,,Open,New,,,
SIG_447623,,Hospital Rd,4/5/2023,Ccarraway1,,,,Open,New,,,
SIG_448438,,Long Lake Rd,4/10/2023,Koberts1,,,,Open,New,,,
SIG_44882,WH23,Oak Hill Rd,6/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_44887,WH23,Oak Hill Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_44888,WH23,Oak Hill Rd,6/22/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_44898,WH23,Oak Hill Rd,7/27/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_44909,WH23,Oak Hill Rd,7/27/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_449354,,Middlebelt Rd,4/12/2023,SignTruck4,,,,Open,New,,,
SIG_449361,,Middlebelt Rd,4/12/2023,Rlipinski1,,,,Open,New,,,
SIG_44952,WH23,Oak Hill Rd,7/10/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_45394,WH23,Oakwood Rd,7/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_45469,WH23,Oakwood Rd,7/21/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_454805,AndyRem,Elliott Rd,7/3/2023,Abates1,,,InventoryAdj,Open,Retire,,This sign is not necessary and can be removed.  (even if its brand new):(,
SIG_45569,WH23,Oakwood Rd,7/18/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_45713,WH23,Oakwood Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_45714,WH23,Oakwood Rd,6/12/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_45757,230731RL1,Opdyke Rd,8/2/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign.,,
SIG_45812,BrentNTOR,Opdyke Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,Retire,This is not the proper sign for NTOR.,,
SIG_46029,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46050,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46051,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46054,20200915,E Greenwich,9/15/2020,awilfong,,,Required Installation,Open,New,Installing Speed Limit Sign on E Greenwich,,
SIG_46067,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46073,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46075,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46076,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46077,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46086,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46114,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46121,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_46128,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46138,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46139,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46141,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46143,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46145,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46149,WH23,Opdyke Rd,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46167,WH23,Opdyke Rd,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_46185,,Orchard Lake Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,,,
SIG_46187,20230706RL2,Orchard Lake Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign,,
SIG_46188,20230706RL2,Orchard Lake Rd,7/6/2023,Rlipinski1,,,InventoryAdj,Open,Replace,Replace sign,,
SIG_46189,20230706RL1,Orchard Lake Rd,7/6/2023,Rlipinski1,,,Reflectivity,Open,Retire,Remove sign return to Gary A.,,
SIG_46253,,Orchard Lake Rd,9/12/2023,Rlipinski1,,,InventoryAdj,Open,Reinstall,,,
SIG_46260,20230706RL3,Orchard Lake Rd,9/12/2023,Rlipinski1,,,Reflectivity,Open,Replace,Replace sign,,
SIG_46293,,Orchard Lake Rd,9/12/2023,Rlipinski1,,,InventoryAdj,Open,Replace,,,
SIG_46387,BrentNTOR,Orchard Lake Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,Retire,This is no longer the proper sign for NTOR,,
SIG_46394,57023,Eastways,12/14/2023,Rlipinski1,,,Constrctn,Open,Replace,To be replaced during construction project 57023 in 2024.,,
SIG_463996,20230503CC1,Lansdowne Road,5/3/2023,Ccarraway1,,,Required Installation,Open,Other,,,
SIG_46595,20220620AW2,Orchard Lake Rd,6/20/2022,Awilfong1,,,Reflectivity,Open,Replace,Replacing/ installing signs in subdivision,,
SIG_467015,,Gage Rd,5/2/2023,Mbachman1,,,InventoryAdj,Open,New,,,
SIG_467040,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467041,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467042,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467043,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467044,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467045,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467046,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467047,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467048,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467049,20230503CC1,Lansdowne Road,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467050,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467051,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467052,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467053,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467054,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467055,20230503CC1,Lansdowne Road,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467056,20230503CC1,Lansdowne Road,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467057,20230503CC1,Lansdowne Road,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467058,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467418,,Gage Rd,5/2/2023,Mbachman1,,,InventoryAdj,Open,New,,,
SIG_467877,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_467878,20230503CC1,Lansdowne Dr,5/2/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_46793,BrentNTOR,Long Lake Rd,7/18/2023,Bhollady1,,,InventoryAdj,Open,Retire,This is not the proper sign for NTOR.,,
SIG_469288,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469688,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469689,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469690,,Lansdowne Dr,5/3/2023,Ccarraway1,,,,Open,New,,,
SIG_469691,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469692,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469695,,Lansdowne Dr,5/3/2023,Ccarraway1,,,,Open,New,,,
SIG_469696,,Lansdowne Dr,5/3/2023,Ccarraway1,,,,Open,New,,,
SIG_469697,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469699,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469700,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469703,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_469704,,Lansdowne Dr,5/3/2023,Ccarraway1,,,,Open,New,,,
SIG_469705,20230503CC1,Lansdowne Dr,5/3/2023,Ccarraway1,,,Required Installation,Open,New,,,
SIG_471028,,Evans Rd,5/5/2023,Mbachman1,,,,Open,New,,,
SIG_471028,20230505MB1,Evans Rd,5/5/2023,Mbachman1,,,Faded,Open,Replace,Replace  RAIL ROAD CROSSING signs and 2 TRACKS signs. Post fine. ,2. Replace RAIL ROAD CROSSING signs. Not marked.,
SIG_47399,20171130,Pontiac Lake Rd,11/30/2017,Jboggess,,,Required Installation,Open,Remove,SIGN 1 - REMOVE R4-1 "DO NOT PASS" SIGN AND LEAVE R12-10 "FLIP" SIGN,,
SIG_47409,WH23,Orion Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47410,WH23,Orion Rd,8/3/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47419,WH23,Orion Rd,8/4/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47420,WH23,Orion Rd,8/4/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47426,WH23,Orion Rd,8/4/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47520,WH23,Orion Rd,8/4/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47521,WH23,Orion Rd,8/4/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47522,WH23,Orion Rd,8/4/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47539,WH23,Orion Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_47581,20210311,Cartahge Av,3/11/2021,Swixom1,,,Faded,Open,Replace,Replace post & sign,,
SIG_47588,20210615AW2,Livernois Rd,6/17/2021,Awilfong1,,,Reflectivity,Open,Replace,Replacing warning signs and posts,,
SIG_47641,WH23,Orion Rd,8/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_476918,,Wendover St,5/11/2023,Koberts1,,,,Open,New,,,
SIG_478628,,N Wixom Rd,5/15/2023,Maustermann1,,,,Open,New,,,
SIG_482558,,Indian Lake Rd,5/19/2023,Koberts1,,,,Open,New,,,
SIG_48398,WH23,Parker Rd,6/23/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_48399,WH23,Parker Rd,6/23/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_48400,WH23,Parker Rd,6/23/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_485063,20230602CC,Voorheis Rd,6/1/2023,Ccarraway1,,,Reflectivity,Open,Replace,PER ANDY,,
SIG_48580,WH23,Perry Lake Rd,7/10/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_48596,WH23,Perry Lake Rd,7/13/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_48604,WH23,Perry Lake Rd,7/13/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_48630,WH23,Perryville Rd,6/16/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_48631,WH23,Perryville Rd,6/16/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_48651,WH23,Perryville Rd,6/16/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_48653,WH23,Perryville Rd,6/16/2023,WHerman1,,,InventoryAdj,Open,Replace,,Missing,
SIG_48741,202203MB1,Pine Knob Rd,3/29/2022,Mbachman1,,,InventoryAdj,Open,Replace,Replace DTE Music Energy Theatre signs with new Pine Knob Music Theatre signs.,5. Replace old sign with new Pine Knob Music Theatre sign. Not marked.,
SIG_49047,WH23,Poli Rd,7/10/2023,WHerman1,,,Missing,Open,Replace,,Misssing,
SIG_49052,WH23,Poli Rd,7/10/2023,WHerman1,,,Missing,Open,Replace,,Missing,
SIG_49055,WH23,Poli Rd,7/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_49056,WH23,Poli Rd,7/7/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_492697,20230602CC,VOORHEIS RD,6/1/2023,Ccarraway1,,,Reflectivity,Open,Replace,PER ANDY,,
SIG_492698,20230602CC,VOORHEIS RD,6/1/2023,Ccarraway1,,,Reflectivity,Open,Replace,PER ANDY,,
SIG_495996,,Brewer Rd,6/7/2023,WHerman1,,,,Open,New,,,
SIG_495997,,Mack Rd,6/7/2023,WHerman1,,,,Open,New,,,
SIG_495998,,Mack Rd,6/7/2023,WHerman1,,,,Open,New,,,
SIG_496000,,Romeo Rd,6/7/2023,WHerman1,,,,Open,New,,,
SIG_496001,,Romeo Rd,6/7/2023,WHerman1,,,,Open,New,,,
SIG_496002,,Romeo Rd,6/7/2023,WHerman1,,,,Open,New,,,
SIG_496004,,,6/7/2023,WHerman1,,,,Open,New,,,
SIG_496005,,,6/7/2023,WHerman1,,,,Open,New,,,
SIG_496006,,,6/7/2023,WHerman1,,,,Open,New,,,
SIG_496407,,Mack Rd,6/7/2023,WHerman1,,,,Open,New,,,
SIG_497088,,,4/17/2024,Koberts1,,,InventoryAdj,Open,Replace,PER G ALLSION REPLACE POST AND STOP. REPOSITION STREET BLADE TO NW CORNER. ,,
SIG_497089,,,4/17/2024,Jsides1,,,InventoryAdj,Open,Replace,,,
SIG_497090,,,4/17/2024,Jsides1,,,InventoryAdj,Open,Replace,,,
SIG_497096,,Novara Ave,6/8/2023,WHerman1,,,InventoryAdj,Open,New,,,
SIG_498107,,,6/9/2023,WHerman1,,,,Open,New,,,
SIG_498107,WH23,,6/9/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_498513,WH23,,6/9/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_498513,,,6/9/2023,WHerman1,,,,Open,New,,,
SIG_500043,,Secord Lake Rd,6/12/2023,WHerman1,,,,Open,New,,,
SIG_501794,,South Blvd,6/14/2023,WHerman1,,,,Open,New,,,
SIG_501795,,South Blvd,6/14/2023,WHerman1,,,,Open,New,,,
SIG_501796,,Walton Blvd ,6/14/2023,WHerman1,,,,Open,New,,,
SIG_501796,WH23,Walton Blvd ,6/14/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
SIG_501799,,Brown Rd,6/14/2023,WHerman1,,,,Open,New,,,
SIG_501805,,Rohr Rd,6/14/2023,WHerman1,,,,Open,New,,,
SIG_502230,,South Blvd,6/14/2023,WHerman1,,,,Open,New,,,
SIG_502743,,,6/15/2023,WHerman1,,,,Open,New,,,
SIG_502743,WH23,,6/15/2023,WHerman1,,,InventoryAdj,Open,Replace,,,
